User,Alam,Hiburan,Kuliner,Olahraga,Rekreasi,Religius,Sejarah Edukasi,Seni Budaya
User 4596,4.88,1.39,0.93,0.57,3.0725,1.29,3.935,3.04
User 4597,4.88,1.16,0.932,0.57,2.895,1.29,3.935,2.935
User 4598,4.88,1.16,0.93,0.57,3.0725,1.29,3.965,2.93
User 4599,4.88,1.165,0.93,0.57,2.145,1.29,2.045,2.93
User 4600,4.88,1.16,0.928,0.57,2.1475,1.29,2.05,2.93
User 4601,4.88,1.39,0.924,0.56,2.1475,1.29,3.08,2.93
User 4602,4.885,1.39,0.918,0.56,2.1175,1.29,3.08,2.93
User 4603,4.885,1.315,0.92,0.56,2.12,1.29,2.055,3.04
User 4604,3.065,1.315,0.908,0.56,2.1225,1.29,2.055,3.04
User 4605,4.885,1.385,0.902,0.56,3.045,1.29,3.08,3.045
User 4606,4.89,1.315,0.902,0.57,3.25,1.29,3.08,2.94
User 4607,4.885,1.315,0.908,0.57,3.11,1.29,3.08,2.505
User 4608,4.775,1.38,0.968,1.11,3.2625,1.29,5,2.81
User 4609,4.77,1.275,1.05,1.11,3.045,1.37,5,2.5
User 4610,2.86,1.28,1.048,0.56,3.315,1.31,5,1.1
User 4611,1.01,1.285,1.046,0.56,2.52,1.3,5,2.505
User 4612,1.02,1.28,1.046,0.71,2.37,1.3,5,2.495
User 4613,1.025,1.285,1.04,0.58,3.2775,1.3,4.88,2.5
User 4614,1.025,1.29,1.042,0.7,2.47,1.3,4.885,2.51
User 4615,1.01,1.315,1.044,0.7,3.43,1.31,5,2.93
User 4616,0.975,1.405,1.044,0.7,3.4325,1.31,5,2.515
User 4617,0.975,1.555,1.052,0.71,3.4325,1.31,2.68,2.815
User 4618,0.97,1.675,1.26,0.72,3.43,5,2.68,2.905
User 4619,0.97,1.645,1.904,1.08,3.43,1.31,2.675,2.905
User 4620,0.97,1.645,2.082,1.07,2.5625,1.32,2.675,2.505
User 4621,0.94,1.645,1.466,1.07,2.565,1.32,2.38,2.9
User 4622,0.935,1.645,2.304,1.07,1.4675,1.32,2.38,2.9
User 4623,0.95,1.28,1.884,1.06,1.4225,5,2.395,2.525
User 4624,0.925,1.28,1.426,0.58,1.435,0.64,2.67,2.81
User 4625,0.925,1.28,2.204,1.05,1.4325,1.32,2.67,2.81
User 4626,0.92,1.635,1.91,1.05,2.5325,5,2.375,2.805
User 4627,0.915,1.635,1.902,1.05,2.5325,0.62,2.38,2.805
User 4628,0.915,1.645,1.224,1.05,1.415,0.61,2.375,2.805
User 4629,0.915,1.64,1.3,1.04,1.6275,1.33,2.365,2.805
User 4630,0.915,1.725,1.354,1.04,3.045,5,2.42,2.81
User 4631,0.92,1.625,1.366,0.87,1.9325,5,2.385,2.905
User 4632,0.915,1.855,1.382,0.87,1.97,0.61,2.385,2.81
User 4633,0.92,1.645,2.62,0.84,1.965,5,2.375,1.07
User 4634,2.755,1.64,2.208,0.84,1.9625,5,2.67,1.1
User 4635,0.925,1.85,2.26,0.83,1.945,5,2.665,1.07
User 4636,0.915,1.85,1.854,0.83,1.9375,0.58,2.67,1.065
User 4637,0.665,1.855,1.854,0.83,1.9175,0.57,2.76,1.07
User 4638,0.665,1.855,2.65,0.87,1.8625,0.56,2.76,1.07
User 4639,2.5,1.86,2.62,0.84,1.7275,0.55,2.67,1.085
User 4640,2.5,1.9,2.624,0.81,1.7325,0.55,2.755,3.165
User 4641,2.75,1.9,2.608,0.81,1.7325,0.54,2.755,1.085
User 4642,2.75,1.91,2.022,0.8,1.8575,0.54,0.67,1.115
User 4643,2.75,1.9,1.962,0.8,1.0125,0.54,0.67,3.165
User 4644,2.75,1.9,1.962,0.8,1.7125,0.59,0.67,3.165
User 4645,2.5,1.9,2.616,0.79,1.715,0.63,0.67,3.165
User 4646,2.75,2.895,1.96,0.79,1.715,0.64,0.67,3.165
User 4647,2.75,2.9,1.958,0.8,1.715,0.64,0.67,3.165
User 4648,2.755,2.895,2.614,0.79,1.715,0.59,0.67,3.165
User 4649,2.75,2.895,2.614,0.8,1.7125,0.64,0.67,3.165
User 4650,2.755,2.895,1.96,0.79,1.7125,0.64,0.67,3.165
User 4651,2.755,2.895,1.956,0.79,1.0125,0.57,0.92,3.165
User 4652,2.76,2.895,1.954,0.79,1.02,0.57,0.93,3.17
User 4653,2.765,2.89,1.95,0.78,1.02,0.56,0.935,3.17
User 4654,2.77,2.89,1.948,0.78,1.025,0.58,0.945,3.175
User 4655,2.78,2.885,1.942,0.77,1.0275,0.69,0.955,1.13
User 4656,0.905,2.88,1.94,0.76,1.035,0.71,0.965,3.18
User 4657,2.79,2.875,1.932,0.75,1.0375,0.73,0.98,3.185
User 4658,0.935,2.875,1.928,0.75,1.0425,0.75,0.99,3.19
User 4659,0.95,1.82,2.602,0.74,1.045,0.78,1.005,3.195
User 4660,0.965,1.805,2.6,0.73,1.05,0.8,1.015,3.195
User 4661,0.985,1.79,2.602,0.72,1.0575,0.82,1.03,3.16
User 4662,1.005,1.785,2.73,0.71,1.745,0.71,1.045,1.49
User 4663,1.015,2.855,2.728,0.7,1.74,0.72,1.05,1.125
User 4664,1.035,1.765,2.594,0.7,1.7425,0.73,1.065,1.12
User 4665,1.055,1.75,2.592,0.69,1.745,0.75,1.08,1.11
User 4666,1.07,2.84,2.73,0.68,1.745,0.77,1.095,1.11
User 4667,1.09,1.725,2.73,0.67,1.7475,0.78,1.105,1.155
User 4668,1.105,2.835,2.728,0.66,1.7525,0.8,1.12,3.23
User 4669,1.115,2.83,2.016,0.66,1.7525,0.82,1.135,3.23
User 4670,1.125,2.83,1.998,0.65,1.755,0.82,2.895,3.15
User 4671,1.125,2.83,2.026,0.65,1.755,0.82,2.895,3.15
User 4672,1.125,2.83,2.028,0.65,1.755,0.82,2.895,1.16
User 4673,1.12,2.83,2.026,0.65,1.755,0.82,2.895,1.165
User 4674,1.12,2.83,1.998,0.65,1.7525,0.82,2.895,3.15
User 4675,1.125,2.83,1.996,0.65,1.7525,0.82,2.895,1.16
User 4676,1.125,1.705,1.994,0.65,1.755,0.82,2.895,1.16
User 4677,1.125,2.83,2.038,0.65,1.7525,0.82,2.895,1.165
User 4678,1.125,2.83,2.012,0.65,1.76,0.82,2.895,1.16
User 4679,1.125,2.825,2.024,0.65,1.755,0.82,2.895,1.16
User 4680,1.125,2.825,2.022,0.65,1.7575,0.82,2.895,1.16
User 4681,1.125,2.825,2.006,0.65,1.755,0.82,2.895,1.16
User 4682,1.125,2.825,2.054,0.65,1.75,0.85,2.895,3.155
User 4683,1.13,2.83,2.072,0.66,1.75,0.83,1.175,3.155
User 4684,1.13,2.83,2.062,0.65,1.75,0.82,1.14,1.45
User 4685,1.135,2.83,2.062,0.64,1.75,0.82,1.145,3.24
User 4686,1.295,2.83,2.06,0.64,1.75,0.82,1.145,1.445
User 4687,1.135,2.83,2.06,0.64,1.75,0.82,1.155,1.45
User 4688,1.14,2.83,2.06,0.64,1.755,0.83,1.17,1.45
User 4689,1.3,2.83,2.056,0.64,1.755,0.83,1.175,1.45
User 4690,1.15,2.825,2.056,0.64,1.755,0.84,1.175,1.175
User 4691,3.235,2.825,2.048,0.63,1.7575,0.84,2,3.245
User 4692,1.32,2.845,2.046,0.63,1.765,0.85,1.195,1.44
User 4693,1.05,2.83,2.04,0.62,1.765,0.86,1.2,3.255
User 4694,1.055,2.825,2.034,0.62,1.77,0.88,1.215,3.265
User 4695,1.06,2.835,2.022,0.61,1.775,0.89,1.995,1.23
User 4696,1.075,2.825,1.978,0.61,1.78,0.91,1.255,1.425
User 4697,1.09,2.825,1.976,0.6,1.785,0.92,1.255,1.435
User 4698,1.375,2.83,1.972,0.6,1.7875,0.94,1.27,1.43
User 4699,1.39,2.815,1.974,0.59,1.795,0.96,2.035,1.8
User 4700,1.405,2.82,1.964,0.59,1.795,0.98,2.05,1.79
User 4701,1.42,2.82,1.958,0.59,1.8025,0.99,2.06,3.295
User 4702,1.43,2.81,1.954,0.58,1.8075,1.01,2.065,3.295
User 4703,1.45,2.815,1.934,0.58,1.815,1.03,2.085,3.3
User 4704,1.46,1.3,1.91,0.57,1.8175,1.05,2.09,3.3
User 4705,1.475,1.285,1.904,0.57,1.825,1.07,2.11,3.305
User 4706,1.485,1.295,1.898,0.56,1.8275,1.09,2.115,3.31
User 4707,1.245,2.825,1.894,0.56,1.835,1.11,2.125,3.3
User 4708,1.515,4.83,1.884,0.55,1.84,1.13,2.145,3.315
User 4709,1.535,4.825,1.814,0.55,1.845,1.15,2.15,3.32
User 4710,1.55,3.415,1.872,0.54,1.855,1.17,2.16,3.325
User 4711,1.565,2.825,1.864,0.54,1.8575,1.19,2.175,1.255
User 4712,1.58,2.81,1.858,0.53,1.8675,1.21,2.19,1.295
User 4713,1.6,2.8,1.854,0.53,1.8725,1.23,2.2,3.41
User 4714,1.61,4.8,1.846,0.52,2.045,1.25,2.21,4.09
User 4715,1.555,4.795,1.838,0.52,1.885,1.26,2.225,3.43
User 4716,1.645,1.17,1.834,0.51,1.905,1.28,2.235,1.31
User 4717,1.59,1.16,1.828,0.51,2.06,1.3,2.245,1.25
User 4718,1.395,1.145,1.82,0.5,1.9025,1.32,2.255,2.43
User 4719,1.41,1.13,1.818,0.5,1.91,1.34,2.27,2.06
User 4720,1.455,1.125,1.818,0,1.915,1.35,2.275,2.05
User 4721,1.4,1.115,1.934,0,1.795,1.36,2.285,2.055
User 4722,1.27,2.795,1.826,0,1.795,1.37,2.295,2.055
User 4723,1.275,2.805,1.65,0,1.795,1.37,2.295,2.055
User 4724,1.27,2.76,1.65,0,2.5625,1.37,2.3,2.05
User 4725,1.27,2.795,1.648,0,2.5625,1.37,2.305,1.305
User 4726,1.265,2.805,1.648,0,2.5625,1.37,2.295,1.305
User 4727,1.265,2.76,1.648,0,2.5625,1.37,2.295,1.305
User 4728,1.27,2.805,1.648,0,2.5625,1.37,2.295,1.31
User 4729,1.265,2.8,1.646,0,1.8075,1.37,2.295,1.305
User 4730,1.265,2.805,1.646,0,1.8125,1.37,2.295,1.305
User 4731,1.265,2.805,1.646,0,1.8175,1.37,2.295,1.305
User 4732,1.255,2.77,1.646,0,1.955,1.37,2.295,1.305
User 4733,1.255,2.805,1.726,0,1.8025,1.39,2.175,1.31
User 4734,1.255,2.93,1.726,0,1.7975,1.36,2.31,1.31
User 4735,3.035,5,1.508,0,1.775,1.36,2.325,2.05
User 4736,3,2.93,1.724,0,1.7675,1.36,2.325,1.395
User 4737,3,3.285,1.758,0,1.65,1.36,2.31,1.395
User 4738,3.05,2.925,1.744,0,1.6525,1.36,2.175,1.395
User 4739,1.255,2.93,1.544,0,1.83,1.36,2.175,1.395
User 4740,1.255,2.925,1.756,0,1.6575,1.36,2.175,1.395
User 4741,1.145,2.925,1.668,0,1.655,1.36,2.17,1.395
User 4742,1.145,2.925,1.53,0,1.6575,1.36,1.445,1.395
User 4743,1.145,2.925,1.514,0,1.6425,1.36,1.58,1.74
User 4744,1.525,2.92,1.518,0,1.64,1.36,1.435,1.745
User 4745,1.545,2.92,1.512,0,1.6575,1.36,1.43,1.535
User 4746,1.095,2.92,1.738,0,1.7875,1.36,1.43,1.745
User 4747,1.49,2.92,1.41,0,2.2225,1.36,1.44,1.535
User 4748,1.495,2.915,1.408,0,2.2275,1.36,1.435,1.53
User 4749,1.52,2.915,1.408,0,2.095,1.36,1.42,1.54
User 4750,1.515,2.92,1.624,0,2.095,1.37,1.175,1.55
User 4751,1.5,2.375,1.622,0,2.095,1.37,1.175,1.54
User 4752,1.505,2.915,1.53,0,1.7925,1.37,1.175,1.535
User 4753,1.055,2.915,1.63,0,2.225,1.37,1.175,1.53
User 4754,1.055,2.91,1.402,0,2.23,1.38,1.175,1.53
User 4755,1.055,2.91,1.522,0,2.2225,1.39,1.435,1.53
User 4756,1.06,2.905,1.516,0,2.2425,1.39,1.405,1.53
User 4757,0.985,2.9,1.396,0,2.255,1.4,1.405,1.735
User 4758,0.985,2.9,1.506,0,1.8325,1.41,1.41,1.735
User 4759,0.985,2.345,1.488,0,2.2725,1.42,1.175,1.73
User 4760,0.99,2.335,1.486,0,1.7975,1.43,1.175,1.73
User 4761,1.07,2.33,1.482,0,1.8,1.44,1.175,1.725
User 4762,1.08,2.325,1.48,0,1.8125,1.45,1.18,1.725
User 4763,1.07,2.315,1.474,0,1.95,1.46,1.185,1.72
User 4764,1.1,2.65,1.708,0,1.96,1.47,1.385,1.495
User 4765,1.115,2.44,1.596,0.54,1.8925,1.48,1.395,1.5
User 4766,1.095,2.425,1.59,0.55,1.895,1.49,1.185,1.495
User 4767,1.1,2.425,2.286,0.56,1.6375,1.5,2.155,1.495
User 4768,1.55,2.62,2.152,0.56,1.9025,1.51,1.94,1.49
User 4769,1.12,2.29,2.28,0.57,1.6425,1.52,1.315,1.49
User 4770,1.57,2.285,2.286,0.52,1.815,1.53,1.415,1.495
User 4771,1.585,2.275,2.378,0.52,1.7025,1.54,1.415,1.495
User 4772,1.6,2.27,2.378,0.52,2.55,1.55,1.665,1.465
User 4773,1.61,2.375,1.902,0.52,1.7025,1.56,2.295,1.465
User 4774,1.615,2.375,1.902,0.53,1.7025,1.32,3.025,1.46
User 4775,1.155,2.565,1.896,0.53,1.705,1.32,1.69,1.465
User 4776,1.125,2.555,1.896,0.53,1.7125,1.33,1.57,1.465
User 4777,1.165,2.545,1.888,0.54,1.7175,1.35,1.485,1.465
User 4778,1.155,2.53,1.888,0.54,1.7225,1.36,2.95,1.5
User 4779,1.17,2.52,1.882,0.55,1.73,1.38,2.955,1.505
User 4780,1.16,2.51,1.518,0.55,1.7375,1.39,1.385,1.505
User 4781,1.18,2.49,1.874,0.56,1.8975,1.41,1.39,1.505
User 4782,1.185,2.48,1.868,0.57,1.8975,1.42,1.4,1.51
User 4783,1.21,2.47,1.862,0.57,1.9075,1.44,1.405,1.515
User 4784,1.225,2.455,1.738,0.58,1.915,1.46,1.415,1.52
User 4785,1.235,2.44,1.488,0.59,1.7725,1.48,1.42,1.52
User 4786,1.26,2.425,1.724,0.6,1.8175,1.5,1.825,1.525
User 4787,1.25,2.415,1.844,0.61,1.77,1.52,3.42,1.67
User 4788,3.4,2.405,1.714,0.61,1.8325,1.54,1.845,1.685
User 4789,2.32,2.385,1.696,0.62,1.8325,1.55,1.405,1.73
User 4790,1.285,2.38,1.69,0.62,2.6275,1.57,1.42,1.7
User 4791,1.315,2.365,1.68,0.63,2.09,1.59,1.435,2.035
User 4792,2.37,2.34,1.808,0.64,2.18,1.61,1.46,2.06
User 4793,2.385,2.335,1.804,0.65,2.1225,1.89,1.47,2.055
User 4794,2.4,2.32,1.8,0.65,1.9425,1.66,1.945,1.6
User 4795,2.42,2.305,1.416,0.66,1.935,1.93,1.965,2.06
User 4796,1.37,2.295,1.412,0.67,2.12,1.95,1.965,2.06
User 4797,2.455,2.28,1.786,0.68,1.9375,1.97,2.055,2.06
User 4798,2.535,2.27,1.396,0.69,2.695,1.99,1.89,2.035
User 4799,2.485,2.255,1.778,0.69,2.1775,2.01,3.545,2.06
User 4800,2.5,2.25,1.62,0.7,2.1625,2.03,1.415,2.065
User 4801,2.515,2.25,1.614,0.71,2.165,2.05,3.545,2.065
User 4802,2.53,2.235,1.378,0.71,2.16,2.06,2.14,2.065
User 4803,2.545,2.22,2.43,0.72,2.1725,2.08,2.69,3.06
User 4804,2.565,3.025,2.428,0.74,2.67,2.1,2.19,2.07
User 4805,2.58,3.045,2.418,0.72,2.675,2.12,2.2,2.3
User 4806,2.59,3.035,2.042,0.72,2.675,2.14,2.215,2.305
User 4807,2.61,3.03,2.412,0.74,2.68,2.15,2.245,4.03
User 4808,2.69,2.185,2.41,0.73,2.6425,2.17,2.2,5
User 4809,2.695,2.17,2.174,0.83,2.6375,2.18,2.025,5
User 4810,2.7,2.17,2.17,0.84,2.6375,2.2,2.21,3.03
User 4811,2.715,2.155,2.406,0.84,2.6375,1.98,2.225,2.54
User 4812,2.725,2.14,2.408,0.83,2.64,2.22,2.025,2.15
User 4813,3.675,2.135,1.466,0.84,2.64,2.02,2.76,2.15
User 4814,4.6,2.125,1.454,0.83,2.64,2.03,2.775,3.01
User 4815,5,2.12,1.45,0.84,2.61,2.04,4.12,2.84
User 4816,5,2.11,1.44,0.98,2.615,2.05,4.12,2.335
User 4817,3.7,2.105,1.618,0.98,2.6175,2.07,4.12,2.825
User 4818,3.715,2.09,1.618,0.97,2.62,2.08,4.12,2.815
User 4819,3.33,2.1,2.16,0.97,2.615,2.1,4.12,2.81
User 4820,3.345,2.065,1.578,0.8,2.735,2.12,4.12,2.8
User 4821,3.35,2.055,1.568,0.8,3.45,2.14,3.685,2.795
User 4822,2.905,2.055,1.334,0.79,2.5975,2.14,1.775,2.795
User 4823,1.615,1.945,1.324,0.78,2.5825,2.14,4.125,3.295
User 4824,1.6,1.945,2.082,0.78,2.5625,1.95,2.17,3.295
User 4825,1.585,1.945,1.904,0.78,2.5625,1.95,4.125,3.295
User 4826,1.59,1.945,1.904,0.78,2.59,2.13,2.17,3.295
User 4827,1.59,1.945,1.904,0.78,2.5625,1.95,4.125,3.295
User 4828,1.595,1.945,2.084,0.78,2.56,1.95,3.69,3.295
User 4829,3.305,1.945,2.084,0.78,2.6,1.96,4.125,3.295
User 4830,1.595,1.945,2.082,0.78,2.5875,1.96,3.69,3.29
User 4831,1.595,1.945,2.078,0.78,2.5825,1.96,3.69,3.29
User 4832,1.595,1.945,1.32,0.78,2.5975,2.15,4.125,3.29
User 4833,3.325,1.945,2.078,0.78,2.5875,1.96,4.125,3.29
User 4834,3.31,1.945,2.082,0.78,2.5975,1.88,4.125,3.29
User 4835,1.6,1.945,2.08,0.78,2.5875,1.97,4.125,3.29
User 4836,3.31,1.94,2.078,0.78,2.6,1.97,3.69,3.29
User 4837,3.31,1.935,2.088,0.78,2.6,2.16,4.125,3.29
User 4838,3.32,1.935,2.074,0.78,2.6025,1.89,4.125,3.29
User 4839,3.34,1.935,1.316,0.78,2.605,1.98,3.69,3.29
User 4840,1.635,1.935,2.074,0.78,2.6025,1.98,4.125,3.285
User 4841,3.335,1.935,1.896,0.78,2.605,1.91,2.515,3.28
User 4842,1.635,1.74,1.89,0.78,2.605,1.92,4.12,3.275
User 4843,1.645,1.72,1.888,0.78,3.455,2.02,2.2,3.28
User 4844,1.65,1.71,2.06,0.78,3.45,2.21,2.49,5
User 4845,1.66,1.705,1.888,0.91,3.4475,2.23,2.515,2.99
User 4846,1.675,1.695,1.884,0.78,2.82,2.25,2.52,2.985
User 4847,1.68,1.435,2.034,0.79,1.9375,2.26,4.12,2.985
User 4848,1.695,1.43,1.862,0.9,1.9375,2.28,4.12,2.985
User 4849,1.705,1.425,1.856,0.88,1.9575,2.3,4.12,2.08
User 4850,1.72,1.415,2.006,0.88,1.97,2.32,4.12,2.07
User 4851,1.74,1.415,1.998,0.82,1.9675,2.34,4.115,2.055
User 4852,3.435,1.845,1.834,0.81,1.965,2.36,4.115,2.045
User 4853,1.76,1.82,1.83,0.81,1.9875,2.38,4.115,2.035
User 4854,1.78,1.81,1.826,0.8,1.98,2.4,2.25,2.03
User 4855,1.775,1.8,1.824,0.81,1.985,2.41,2.255,2.025
User 4856,1.765,1.795,1.826,0.81,2.605,2.42,2.21,2.895
User 4857,1.765,1.795,1.832,0.89,1.765,2.11,2.215,2.025
User 4858,1.765,1.795,1.83,0.89,1.875,2.11,2.215,2.025
User 4859,1.765,1.795,2.662,0.89,1.765,2.11,2.595,2.025
User 4860,1.765,1.795,1.842,0.89,1.7375,2.1,2.21,2.025
User 4861,1.765,1.795,1.842,0.9,1.6,2.11,3.68,2.895
User 4862,1.76,1.795,1.842,0.89,1.6,2.11,3.345,2.895
User 4863,1.76,1.795,1.844,0.89,1.5975,2.1,1.65,2.895
User 4864,1.76,1.8,1.844,0.89,1.6,2.1,3.345,2.895
User 4865,1.76,1.795,1.844,0.89,1.5975,2.1,1.76,2.895
User 4866,1.76,1.805,1.844,0.89,1.595,2.1,1.645,2.895
User 4867,1.76,1.805,1.844,0.89,1.6,2.1,1.645,2.895
User 4868,1.76,1.805,1.84,0.89,1.5925,1.93,2.085,2.895
User 4869,1.76,1.8,1.838,0.89,1.5925,2,2.09,2.895
User 4870,1.76,1.795,1.836,0.89,2.605,1.92,3.225,2.895
User 4871,1.77,1.8,1.826,0.89,3.1975,1.66,3.22,2.895
User 4872,1.76,1.795,1.836,0.9,2.8125,1.61,3.22,2.895
User 4873,1.755,1.79,1.23,0.89,2.515,1.61,1.54,2.895
User 4874,1.76,1.79,1.828,0.93,3.445,1.6,2.08,2.895
User 4875,1.76,1.785,2.092,0.89,2.92,1.5,1.52,1.72
User 4876,1.76,1.785,2.272,0,2.9175,0.95,2.08,1.72
User 4877,1.765,1.785,2.274,0,2.9175,0.94,2.945,1.725
User 4878,1.88,1.785,1.468,0,1.895,0.94,2.945,1.72
User 4879,2.935,1.78,1.464,0,1.8975,1.29,2.94,1.72
User 4880,1.65,1.785,2.272,0,2.75,1.28,2.945,2.89
User 4881,1.655,1.785,2.34,0.89,2.7525,1.29,2.94,2.895
User 4882,1.655,1.785,2.188,0.91,2.75,0.97,2.94,1.725
User 4883,1.655,1.785,2.25,0.89,2.1525,0.97,2.94,1.72
User 4884,1.65,1.805,2.318,0.78,1.8925,1.16,2.935,1.73
User 4885,1.65,2.045,1.53,0.77,1.9075,1.2,2.935,3.825
User 4886,1.515,1.79,2.144,0.77,2.255,0.9,1.765,3.825
User 4887,1.415,1.785,2.388,0.76,1.915,0.9,1.765,1.8
User 4888,1.345,1.79,2.414,0.76,1.845,0.9,1.77,1.795
User 4889,1.185,1.795,2.32,0.76,1.56,0.9,1.805,1.8
User 4890,1.185,1.79,2.32,0.76,1.5675,0.94,1.805,1.8
User 4891,1.185,1.79,2.33,0.77,1.56,0.92,1.805,1.8
User 4892,1.185,1.79,2.332,0.76,1.5675,0.93,1.8,1.8
User 4893,1.19,1.79,2.33,0.76,1.5675,0.93,2.935,1.8
User 4894,1.19,1.79,2.32,0.76,1.57,0.94,2.935,1.8
User 4895,1.195,1.785,2.316,0.77,1.5675,4.33,1.81,1.795
User 4896,1.615,1.78,2.324,1.34,1.85,0.93,2.945,1.795
User 4897,1.62,1.775,2.3,0.75,1.8475,0.93,1.795,1.79
User 4898,1.63,1.76,2.284,0.75,1.8525,1.15,2.955,1.79
User 4899,1.64,1.755,2.286,0.74,1.8575,1.17,2.96,3.84
User 4900,1.65,1.745,2.274,0.74,1.855,0.99,1.84,3.84
User 4901,1.665,1.735,2.266,0.73,1.75,0.97,1.84,3.845
User 4902,1.675,1.725,2.256,0.73,1.86,0.99,1.85,3.85
User 4903,1.695,1.71,2.248,0.73,1.5875,0.99,2.975,3.855
User 4904,1.71,1.7,2.054,0.71,1.865,1.01,1.86,3.855
User 4905,1.76,1.69,2.06,0.7,1.8625,1.01,2.985,3.86
User 4906,1.775,1.675,2.244,0.7,1.8625,1.03,2.99,3.865
User 4907,1.785,1.665,2.238,0.69,1.615,1.04,1.88,3.865
User 4908,1.795,1.655,2.234,0.69,1.6275,1.05,1.89,3.58
User 4909,1.81,1.65,2.03,0.68,1.6425,1.06,3.01,3.57
User 4910,1.825,1.635,1.822,0.68,1.625,1.08,3.015,3.57
User 4911,1.835,1.63,2.274,0.67,1.8725,1.14,1.915,3.56
User 4912,1.845,1.625,1.804,0.67,1.8725,1.15,1.91,3.225
User 4913,1.855,1.61,2.264,0.66,1.875,1.1,3.03,3.215
User 4914,1.865,1.605,1.788,0.66,1.88,1.11,3.035,3.215
User 4915,1.88,1.595,1.962,0.65,1.8975,1.13,1.93,1.745
User 4916,1.875,1.585,2.242,0.65,1.69,1.14,3.02,3.21
User 4917,1.155,1.575,2.338,0.65,1.685,1.15,1.92,3.205
User 4918,1.17,1.855,2.336,0.64,1.66,1.24,1.925,3.205
User 4919,0.95,1.845,1.728,0.63,1.6675,1.25,1.93,3.2
User 4920,0.95,1.56,1.608,0.63,1.6725,1.27,1.945,3.195
User 4921,0.95,1.835,1.716,0.63,1.76,1.28,1.95,3.19
User 4922,0.96,1.84,1.712,0.62,1.755,1.3,1.965,3.185
User 4923,0.97,1.83,1.824,0.62,1.8975,1.31,1.97,1.75
User 4924,0.985,1.83,1.82,0.62,1.6925,1.24,1.715,3.18
User 4925,1,1.8,1.574,0.61,1.6925,1.25,1.72,3.18
User 4926,1.01,1.79,1.566,0.61,1.7,1.37,1.73,3.18
User 4927,1.03,1.79,1.558,0.6,1.7,1.28,1.73,3.175
User 4928,1.045,3.97,1.554,0.6,1.5675,1.4,1.745,2.65
User 4929,1.055,3.965,1.546,0.59,1.865,1.42,1.75,3.17
User 4930,1.075,3.96,1.536,0.59,1.8625,1.43,1.755,2.645
User 4931,2.84,3.955,1.526,0.58,2.0625,1.45,1.765,3.165
User 4932,2.845,1.76,1.524,0.58,1.71,0.75,1.77,3.17
User 4933,2.85,1.75,1.722,0.58,1.845,0.77,1.785,4.22
User 4934,2.86,1.74,1.714,0.57,1.87,1.5,1.79,4.215
User 4935,2.865,3.93,1.688,0.57,1.8575,0.8,1.795,4.21
User 4936,2.875,1.72,1.494,0.56,2.125,0.8,1.805,3.745
User 4937,2.88,1.71,1.692,0.56,1.89,0.82,1.815,3.135
User 4938,2.89,1.7,1.682,0.56,2.0725,0.84,1.82,2.57
User 4939,2.895,1.695,1.674,0.55,2.075,1.46,1.83,4.185
User 4940,2.905,1.69,1.666,0.55,2.0725,0.86,1.835,4.18
User 4941,2.91,1.68,1.616,0.54,1.645,0.88,1.845,3.73
User 4942,2.92,1.67,1.65,0.54,1.925,0.89,1.855,4.165
User 4943,2.825,1.665,1.642,0.54,1.9225,0.91,1.865,3.725
User 4944,2.935,1.665,1.634,0.53,1.9275,0.92,1.88,3.725
User 4945,2.94,1.65,1.628,0.53,1.9175,0.95,1.885,3.515
User 4946,2.95,1.685,2.222,0.53,1.9175,0.95,1.895,3.72
User 4947,2.01,1.69,1.608,0.52,2.0925,0.97,1.9,3.085
User 4948,2.965,1.625,2.146,0.52,2.1175,0.98,1.91,3.72
User 4949,2.035,1.62,2.136,0.52,1.955,1,1.92,3.54
User 4950,2.98,1.61,1.53,0.51,2.23,1.02,1.93,2.955
User 4951,2.07,1.605,1.498,0.51,2.1075,1.03,1.94,2.94
User 4952,2.08,1.215,1.482,0.51,2.1225,1.05,1.95,2.935
User 4953,2.1,1.585,1.472,0.5,2.435,1.06,1.965,2.925
User 4954,2.11,1.58,1.462,0,2.4075,1.08,1.97,2.915
User 4955,2.125,1.18,1.448,0,2.245,1.09,1.985,2.91
User 4956,2.14,1.175,1.44,0,2.27,1.11,3.03,2.9
User 4957,3.03,1.165,1.33,0,1.9925,1.11,3.04,2.895
User 4958,3.035,1.17,1.228,0,1.8975,1.12,3.04,2.89
User 4959,2.16,1.165,1.298,0,1.8975,1.12,3.08,2.89
User 4960,3.035,1.57,1.124,0,2.01,1.78,3.035,2.525
User 4961,3.035,1.57,1.122,0,2.0125,1.78,2,2.525
User 4962,3.035,2.255,1.12,0,2.0125,1.78,2,3.025
User 4963,2.795,2.255,1.122,0,2.335,1.63,3.035,3.4
User 4964,2.795,2.88,1.122,0,1.9,1.62,3.035,3.4
User 4965,2.79,1.57,1.122,0,1.8975,1.61,3.035,3.4
User 4966,2.79,1.57,1.122,0,1.9,1.62,2,3.4
User 4967,2.79,1.57,1.12,0,1.895,1.62,3.035,3.72
User 4968,2.79,1.57,1.122,0,1.895,1.62,3.035,3.665
User 4969,2.79,2.25,1.12,0,1.7525,1.62,3.035,3.4
User 4970,2.79,1.57,1.118,0,2.3375,1.62,3.035,3.4
User 4971,2.79,2.25,1.118,0,1.74,1.62,2,3.515
User 4972,2.79,1.565,1.12,0,1.735,1.62,2,3.66
